loan_id,customer_id,risk_state,remaining_months,within_term_default_prob
LN373360,ANON_844FC2217A,Low,1,0.0028890378348394
LN373363,ANON_859EF3968F,Low,57,0.5768208442155516
LN373473,ANON_F486263356,Low,2,0.006286475436421475
LN373516,ANON_C82CC52F4A,Low,41,0.4570901297023434
LN373716,ANON_8DF5002F99,Low,12,0.11608902902343224
LN373817,ANON_F1CAE13591,Low,1,0.0028890378348394
LN373910,ANON_3514F2A017,Low,59,0.5892210816125598
LN374436,ANON_8239669BE3,Low,7,0.04851900410960577
LN374801,ANON_E0342B5A72,Default,85,0.9192331931093587
LN374962,ANON_6370609285,Low,37,0.4205352137617737
LN375185,ANON_ACC73DC4EA,Low,35,0.40111029526666103
LN375229,ANON_B9DE1F9C9F,Low,1,0.0028890378348394
LN375325,ANON_B2B586599E,Low,3,0.011273906495891599
LN375461,ANON_08CB17342B,Low,56,0.5704282589702666
LN375485,ANON_C1BEA4E731,Low,48,0.5143056888728583
LN375621,ANON_5D9C0C232F,Default,12,0.9734121430924614
LN375747,ANON_BD97EB57AD,Low,3,0.011273906495891599
LN376002,ANON_4765E12628,Low,1,0.0028890378348394
LN376077,ANON_3468C6CCBA,Low,6,0.03703699384079466
LN376347,ANON_541FF2789E,Low,3,0.011273906495891599
LN376747,ANON_88E66C4936,Default,3,0.9921026897455488
LN376832,ANON_E41AC6AD6D,Low,1,0.0028890378348394
LN376967,ANON_ECC01E75C3,Low,2,0.006286475436421475
LN376991,ANON_4DE33B2557,Default,12,0.9734121430924614
LN377013,ANON_67408E7E46,Low,1,0.0028890378348394
LN377057,ANON_8C7AE5838D,Low,47,0.5066238346242291
LN377252,ANON_141DD4AB22,High,44,0.8259998549014935
LN377443,ANON_54A3C90982,Medium,44,0.5922280515960092
LN377537,ANON_697A8A2D7E,Default,1,0.9972478549457664
LN377651,ANON_B58C2B54ED,Low,1,0.0028890378348394
LN377749,ANON_1E1C2A5CD6,Low,12,0.11608902902343224
LN378129,ANON_B7CBCC2D39,Low,15,0.15894284476988715
LN378419,ANON_C946FEA1A2,Low,119,0.5952339009814149
LN378975,ANON_4A1A63DFFD,High,17,0.7758966289444542
LN379279,ANON_213DFDC0A5,Low,1,0.0028890378348394
LN379378,ANON_E9AEA3B2B0,Default,23,0.9558806942147672
LN379425,ANON_59A112385E,Default,3,0.9921026897455488
LN379570,ANON_27BD16706E,Default,98,0.9192331931093587
LN379908,ANON_7BF322900A,Low,20,0.22782267747708296
LN380007,ANON_8A01993A95,Low,30,0.34895518610460524
LN380216,ANON_56D145193D,Low,53,0.5504485073512786
LN380242,ANON_44577C9530,Default,23,0.9558806942147672
LN380336,ANON_DB5271E5FA,Low,1,0.0028890378348394
LN380662,ANON_3A953C7698,Low,3,0.011273906495891599
LN381193,ANON_126705A24B,Low,61,0.5952339009814149
LN381277,ANON_0FE89AFEF5,Default,1,0.9972478549457664
LN381323,ANON_2DED79646C,Low,1,0.0028890378348394
LN381344,ANON_5B47A32038,Default,1,0.9972478549457664
LN381495,ANON_A3E7673B93,Low,3,0.011273906495891599
LN381651,ANON_8BBE32F50C,Low,10,0.0878451509882079
LN381830,ANON_324F4F41F8,Low,3,0.011273906495891599
LN381926,ANON_C26E8D6635,Default,1,0.9972478549457664
LN382194,ANON_92DC8989DA,Low,221,0.5952339009814149
LN382258,ANON_7580C41DD3,Low,111,0.5952339009814149
LN382389,ANON_48F5BDAB85,Low,12,0.11608902902343224
LN382446,ANON_59AB4026EB,Low,2,0.006286475436421475
LN382629,ANON_353E0E5D6E,Low,153,0.5952339009814149
LN382795,ANON_20B7D46A3C,Default,1,0.9972478549457664
LN383751,ANON_FB3FDA111F,Default,40,0.9356072914808535
LN384047,ANON_59D1D31C6B,Low,3,0.011273906495891599
LN384324,ANON_717C240508,Default,36,0.9397635763027908
LN384422,ANON_1E00B93F45,Low,2,0.006286475436421475
LN384672,ANON_80A707550E,Low,1,0.0028890378348394
LN384673,ANON_4902324C6D,Low,31,0.35981221129506036
LN384872,ANON_4D91B93EA2,Low,10,0.0878451509882079
LN385655,ANON_9DA17718B9,Low,2,0.006286475436421475
LN385934,ANON_DB0BB73343,Low,18,0.20084227888556092
LN386253,ANON_2FEB89A7C8,Low,57,0.5768208442155516
LN386433,ANON_C5ABC51E0A,Low,1,0.0028890378348394
LN386614,ANON_3FA5AF16B3,Low,56,0.5704282589702666
LN386840,ANON_9EDD95A4E6,Default,58,0.9205864376966835
LN387330,ANON_5BBC9F6C29,Low,3,0.011273906495891599
LN387424,ANON_4CD171A58B,Low,24,0.2790708723281113
LN387918,ANON_2E906281B4,Medium,12,0.3026010809100447
LN388296,ANON_02E5D2511F,Default,27,0.9504563336493085
LN388330,ANON_6348F3D28B,Low,1,0.0028890378348394
LN388389,ANON_DB0EFDAE9B,Low,38,0.42995514089392567
LN388417,ANON_8FACA86209,Default,1,0.9972478549457664
LN388528,ANON_55ABD593BA,Low,1,0.0028890378348394
LN388586,ANON_EAEE8E48A7,Default,55,0.9227227809660739
LN388812,ANON_06DA607C48,Low,1,0.0028890378348394
LN389028,ANON_0BC729564B,Low,111,0.5952339009814149
LN389666,ANON_D02615F999,Low,24,0.2790708723281113
LN389782,ANON_0CA1671748,Low,24,0.2790708723281113
LN389947,ANON_F5DDCDC79D,Low,3,0.011273906495891599
LN390058,ANON_FF9CD9C960,Low,1,0.0028890378348394
LN390794,ANON_35766BCCF8,Medium,40,0.5671594777423483
LN391129,ANON_E79B67DA64,Medium,1,0.0009437919463087
LN391464,ANON_943436A628,Low,1,0.0028890378348394
LN391685,ANON_8F19A05CDB,Medium,3,0.061530112323623994
LN391707,ANON_26BACC8DB5,Low,21,0.24098261875278704
LN391987,ANON_1A34116879,Low,2,0.006286475436421475
LN392156,ANON_09C6385FEE,Low,11,0.10186928211501414
LN392800,ANON_782D83AC92,Low,3,0.011273906495891599
LN393138,ANON_6184AD0B7A,High,1,0.2224123182207014
LN394097,ANON_D90F00FEED,Low,9,0.07415603394594919
LN394441,ANON_581EFF70C2,Default,60,0.9192331931093587
LN394523,ANON_D13F92DE94,Low,60,0.5952339009814149
LN394664,ANON_1983EF538B,Low,61,0.5952339009814149
LN394767,ANON_0C515308C7,Low,1,0.0028890378348394
LN394861,ANON_0FA9848BC1,Low,12,0.11608902902343224
LN394984,ANON_B44C521C49,Low,1,0.0028890378348394
LN395499,ANON_FA81CE7DA5,Low,1,0.0028890378348394
LN395798,ANON_9B0F8237AE,Low,16,0.1730701986571827
LN396108,ANON_2954664C9C,Low,18,0.20084227888556092
LN396233,ANON_F33CD9A175,Low,46,0.4987835796745933
LN396551,ANON_150592BD4F,Low,1,0.0028890378348394
LN396637,ANON_E326CE7BA1,Low,1,0.0028890378348394
LN397488,ANON_0BD7857071,Low,2,0.006286475436421475
LN397878,ANON_8EC489D48D,Default,52,0.9249940577228253
LN397881,ANON_A6AEA6FFE4,Low,14,0.14470111759293655
LN397917,ANON_6C21800BB8,Low,2,0.006286475436421475
LN397918,ANON_A034589A8A,Low,35,0.40111029526666103
LN398066,ANON_5B21B1898E,Low,60,0.5952339009814149
LN398287,ANON_FCB5B7CBAB,Low,1,0.0028890378348394
LN398803,ANON_5C03D2B3CD,Low,1,0.0028890378348394
LN398980,ANON_8E81183BEA,Low,3,0.011273906495891599
LN399313,ANON_0A7A96553C,Low,9,0.07415603394594919
LN399435,ANON_6E68B8D9C5,Low,1,0.0028890378348394
LN399610,ANON_3CF03D2D8A,Low,3,0.011273906495891599
LN399645,ANON_97026CB864,Low,1,0.0028890378348394
LN400095,ANON_ADE4AEF98F,Low,49,0.5218323346133623
LN400380,ANON_06B69480BD,Medium,45,0.5981809550879864
LN400475,ANON_2D2589B64A,Low,18,0.20084227888556092
LN400620,ANON_CEA2779F49,High,1,0.2224123182207014
LN400646,ANON_9C8077625D,Low,1,0.0028890378348394
LN401109,ANON_7CAC8DF341,Default,12,0.9734121430924614
LN401135,ANON_09F637ED63,Default,3,0.9921026897455488
LN401237,ANON_3B3E68F7DE,Default,61,0.9192331931093587
LN401594,ANON_151D7E6A73,Low,15,0.15894284476988715
LN401887,ANON_CCF42339C6,Low,1,0.0028890378348394
LN401966,ANON_EEC3C83DFE,Default,3,0.9921026897455488
LN401977,ANON_7F674A3D02,Low,6,0.03703699384079466
LN402262,ANON_329CA41513,Low,1,0.0028890378348394
LN402441,ANON_9E03129125,Low,3,0.011273906495891599
LN402843,ANON_8743BF6BAD,Medium,12,0.3026010809100447
LN402974,ANON_F5A9A0F0A3,Default,38,0.9376429946366464
LN403136,ANON_5D0EDE7118,Low,58,0.5830842484608539
LN403716,ANON_32666018B2,Low,2,0.006286475436421475
LN404131,ANON_BA01C0B576,Low,214,0.5952339009814149
LN404145,ANON_48F104842A,Low,26,0.3032884825048455
LN404548,ANON_8F1FD834A3,Low,1,0.0028890378348394
LN404650,ANON_BAC5E534D4,Low,3,0.011273906495891599
LN404776,ANON_01E1B0C8A5,Low,3,0.011273906495891599
LN404943,ANON_482BCEECA2,Low,2,0.006286475436421475
LN405007,ANON_DEEC6FC3FF,Low,51,0.5364324578189503
LN405261,ANON_8DE657994D,Default,3,0.9921026897455488
LN405387,ANON_1E4216704F,Default,53,0.9242214574878675
LN405490,ANON_BFCB6D0F18,Default,51,0.9257825932056515
LN405597,ANON_CDF1B9C0FA,Low,66,0.5952339009814149
LN406006,ANON_60E5B1200C,Low,44,0.48261478282237746
LN406064,ANON_99718BFE3B,Low,2,0.006286475436421475
LN406117,ANON_57CD309941,Low,53,0.5504485073512786
LN406162,ANON_442692FEB9,Low,32,0.3704524264635173
LN406503,ANON_AA0915B3A4,Low,12,0.11608902902343224
LN406550,ANON_E7A0BF9199,Default,72,0.9192331931093587
LN406745,ANON_4728EFED65,Low,27,0.31504742224963517
LN407014,ANON_52D0BA8556,Low,1,0.0028890378348394
LN407194,ANON_3FD9EDC7A5,Default,2,0.9946150174416826
LN407243,ANON_3551CCF0B3,Default,43,0.9327054611633632
LN407410,ANON_CD984403CB,Default,3,0.9921026897455488
LN407657,ANON_D066E74787,Low,2,0.006286475436421475
LN407714,ANON_2604F67ED8,Low,25,0.29129690428562216
LN408064,ANON_D26DF6C42E,Default,60,0.9192331931093587
LN408838,ANON_7B1BB0111A,Default,3,0.9921026897455488
LN408907,ANON_DE4E9C5672,Low,1,0.0028890378348394
LN408993,ANON_12ED57936D,Low,1,0.0028890378348394
LN409253,ANON_E9CB2479C4,Low,48,0.5143056888728583
LN409270,ANON_8D4460EA32,Default,3,0.9921026897455488
LN409777,ANON_9127CACCBB,Default,29,0.9479070606754594
LN409860,ANON_E2BCB91A43,Default,60,0.9192331931093587
LN410179,ANON_C125E3EB5E,Low,3,0.011273906495891599
LN410413,ANON_E506B37C2A,Default,3,0.9921026897455488
LN410796,ANON_17026C3612,Low,3,0.011273906495891599
LN411087,ANON_C5BF5E861E,Medium,21,0.41400545001211164
LN411544,ANON_1D704F56BB,Low,51,0.5364324578189503
LN411823,ANON_A99EBA5DDB,Medium,1,0.0009437919463087
LN412224,ANON_D616EE6C21,Low,1,0.0028890378348394
LN412289,ANON_98E905EF07,Default,2,0.9946150174416826
LN412644,ANON_A2FC1D4946,Low,119,0.5952339009814149
LN413197,ANON_85436D65D8,Low,41,0.4570901297023434
LN413249,ANON_D055195447,Default,3,0.9921026897455488
LN413785,ANON_1494EC40B4,Default,40,0.9356072914808535
LN413943,ANON_13B176FF83,Default,58,0.9205864376966835
LN414127,ANON_D13088D30A,High,24,0.7945129324035601
LN414256,ANON_6609B09139,Low,5,0.026814805757819263
LN414455,ANON_032C51E5B8,Low,13,0.13039470531307032
LN414597,ANON_0C022835D9,Default,2,0.9946150174416826
LN414674,ANON_8619F82792,Low,1,0.0028890378348394
LN414910,ANON_694D03DCB6,Low,38,0.42995514089392567
LN415434,ANON_735BEBF464,Low,14,0.14470111759293655
LN415451,ANON_DF65B3D5F1,Low,15,0.15894284476988715
LN415618,ANON_03EA5B5EDD,Low,3,0.011273906495891599
LN415759,ANON_EEF7F27ED0,Low,25,0.29129690428562216
LN415868,ANON_A5A5393772,Default,35,0.9408568041527632
LN416202,ANON_F880B51D76,Medium,31,0.5025857945140658
LN416390,ANON_53E6CBE7C8,Low,12,0.11608902902343224
LN416693,ANON_670C4B8601,Medium,3,0.061530112323623994
LN417128,ANON_DD7E1C5B05,Low,43,0.4742795392517041
LN417130,ANON_FDB56A7554,Low,13,0.13039470531307032
LN417436,ANON_C897FC2C94,Low,1,0.0028890378348394
LN417518,ANON_9DFC4A7592,Low,6,0.03703699384079466
LN417890,ANON_AA332EEC85,Default,1,0.9972478549457664
LN418408,ANON_19680E3399,Low,1,0.0028890378348394
LN418460,ANON_97EE53F527,Low,2,0.006286475436421475
LN418661,ANON_520D26E65E,Low,1,0.0028890378348394
LN418904,ANON_A7EA1035D9,Low,12,0.11608902902343224
LN419070,ANON_29025461C5,Low,1,0.0028890378348394
LN419080,ANON_D6E2621D85,Low,28,0.3265761787587599
LN419206,ANON_A950FC4B9C,Low,2,0.006286475436421475
LN419422,ANON_3088ED15D0,Default,3,0.9921026897455488
LN419950,ANON_C04094EF48,Low,1,0.0028890378348394
LN420140,ANON_1B83A240A7,Default,1,0.9972478549457664
LN420171,ANON_3DF000F643,Default,1,0.9972478549457664
LN420183,ANON_4633349FBB,Default,3,0.9921026897455488
LN420312,ANON_4D6D889C0E,Low,46,0.4987835796745933
LN420439,ANON_B386C18094,Default,2,0.9946150174416826
LN420634,ANON_A251FC8726,Default,53,0.9242214574878675
LN420939,ANON_CD774F4A65,Low,4,0.018145183579736924
LN421005,ANON_3E87F62EB3,Low,10,0.0878451509882079
LN421107,ANON_E184BB612E,Low,61,0.5952339009814149
LN421169,ANON_3B40B9DB38,Low,1,0.0028890378348394
LN421497,ANON_CAFD86A9AA,Medium,1,0.0009437919463087
LN421549,ANON_3FDF057AA4,Low,3,0.011273906495891599
LN421728,ANON_8D324A3199,Low,1,0.0028890378348394
LN421952,ANON_C846CCFFA8,Default,1,0.9972478549457664
LN421965,ANON_A77A4FF4D0,Default,31,0.945460183000974
LN422323,ANON_1BAC836C75,Low,26,0.3032884825048455
LN422347,ANON_BD499E66C9,Default,3,0.9921026897455488
LN422800,ANON_44CACD5524,Low,33,0.3808796118216776
LN423103,ANON_B4F2D2FBE6,Default,49,0.9274087916714957
LN423301,ANON_79B4A471EF,Low,18,0.20084227888556092
LN423722,ANON_C08B31153A,Low,3,0.011273906495891599
LN423984,ANON_1674B9F92B,Default,3,0.9921026897455488
LN424198,ANON_C95EB34CD5,Low,2,0.006286475436421475
LN424236,ANON_43800181FF,Low,54,0.5572448366299143
LN424737,ANON_53AE81AB75,Low,1,0.0028890378348394
LN424863,ANON_048DE42DA4,Low,36,0.410921542526733
LN425246,ANON_E6BD0CFEC0,Default,3,0.9921026897455488
LN425654,ANON_A8F6AF256A,Low,2,0.006286475436421475
LN425713,ANON_EDA76CC064,Default,2,0.9946150174416826
LN425846,ANON_0CB6035182,Medium,1,0.0009437919463087
LN425885,ANON_FF46413ADA,Default,1,0.9972478549457664
LN425971,ANON_9734A62C06,Low,12,0.11608902902343224
LN426365,ANON_3848921C68,Low,21,0.24098261875278704
LN426779,ANON_B88B46550F,Low,38,0.42995514089392567
LN426905,ANON_D1653EBE79,Low,3,0.011273906495891599
LN427084,ANON_58524E2161,Default,59,0.919902908883538
LN427556,ANON_AC2A18A96A,Low,2,0.006286475436421475
LN427934,ANON_174B9ED0D9,Default,1,0.9972478549457664
LN428064,ANON_136EF93B5C,Low,2,0.006286475436421475
LN428130,ANON_D0C40A1478,Default,3,0.9921026897455488
LN428249,ANON_7F1D31072B,Default,3,0.9921026897455488
LN428296,ANON_A4C6016816,Low,15,0.15894284476988715
LN428319,ANON_8AE1AF0328,Low,3,0.011273906495891599
LN428331,ANON_8FF4E920A5,Default,49,0.9274087916714957
LN428437,ANON_E57E8E32AC,Low,53,0.5504485073512786
LN428437,ANON_C6B2283A53,Low,47,0.5066238346242291
LN428501,ANON_778E5E3697,Low,4,0.018145183579736924
LN428724,ANON_3E78856BBE,Low,33,0.3808796118216776
LN429059,ANON_313A789B53,Default,3,0.9921026897455488
LN429748,ANON_9B26CC1D9F,Default,52,0.9249940577228253
LN429765,ANON_AEF0BD9EBD,Default,54,0.9234644704216147
LN429892,ANON_2771D41BC0,Low,3,0.011273906495891599
LN430113,ANON_0935F45DD1,Default,48,0.928247132684296
LN430243,ANON_00870CA585,Default,53,0.9242214574878675
LN430287,ANON_91FA4F2E40,Low,1,0.0028890378348394
LN430421,ANON_D35895DA5C,Default,1,0.9972478549457664
LN431058,ANON_7BCCE8474C,Low,1,0.0028890378348394
LN431192,ANON_A776F31791,Default,57,0.9212840644563459
LN431318,ANON_97691F5432,Default,1,0.9972478549457664
LN431327,ANON_6702BE7ABA,Medium,56,0.656228344579378
LN431446,ANON_3B428CC520,Default,48,0.928247132684296
LN431610,ANON_989B9F0241,Low,3,0.011273906495891599
LN431640,ANON_C0C9943302,Medium,53,0.6416675114396159
LN431927,ANON_96CBBABD8C,Low,49,0.5218323346133623
LN432138,ANON_2D721A9AAD,Default,1,0.9972478549457664
LN432267,ANON_A96003FFA1,Low,1,0.0028890378348394
LN432309,ANON_FB3D25EB4B,Low,30,0.34895518610460524
LN432440,ANON_609955C7FA,Default,2,0.9946150174416826
LN432490,ANON_0F9E1C36EE,Default,2,0.9946150174416826
LN432582,ANON_B81D4E2B5F,Low,2,0.006286475436421475
LN432823,ANON_99AA533C00,Low,20,0.22782267747708296
LN433024,ANON_059E7C45E9,Low,27,0.31504742224963517
LN433222,ANON_0401E557DF,Medium,24,0.44292902103228143
LN433450,ANON_63504EA33B,Low,1,0.0028890378348394
LN433578,ANON_2CF023F8B9,Low,3,0.011273906495891599
LN434005,ANON_5D9C0C232F,Low,9,0.07415603394594919
LN434136,ANON_D6098C2266,Default,60,0.9192331931093587
LN434532,ANON_B21D67E249,Low,25,0.29129690428562216
LN434616,ANON_DAE21F01DD,Default,57,0.9212840644563459
LN434820,ANON_6E52937005,Medium,35,0.5327820549234018
LN434826,ANON_AB9DAD7C9C,Default,3,0.9921026897455488
LN434909,ANON_842F77B7C5,Default,242,0.9192331931093587
LN435033,ANON_60A7D75171,Default,47,0.9291027653031368
LN435434,ANON_FBFAB15234,Default,22,0.9573084168512689
LN435720,ANON_B8C84BD70A,Low,17,0.1870458813973239
LN435773,ANON_9DF7ABC249,Low,3,0.011273906495891599
LN436231,ANON_9114CED429,Low,3,0.011273906495891599
LN436292,ANON_C97C6E7883,Low,3,0.011273906495891599
LN436546,ANON_D79B82E4EE,Low,47,0.5066238346242291
LN436679,ANON_B5D7E887D2,Low,1,0.0028890378348394
LN436732,ANON_268433D05F,Default,1,0.9972478549457664
LN437632,ANON_2217137CD9,Medium,1,0.0009437919463087
LN437726,ANON_06B5532C45,Low,3,0.011273906495891599
LN438858,ANON_454D2FEBAF,Default,1,0.9972478549457664
LN439303,ANON_043E791C5A,Low,3,0.011273906495891599
LN439333,ANON_2617A532C6,Medium,61,0.6743060110577099
LN439772,ANON_B51DEA815F,Low,3,0.011273906495891599
LN439853,ANON_C8108E59B0,High,16,0.7720724143245115
LN439892,ANON_19B888D074,Medium,38,0.5538323003728872
LN439958,ANON_D709081666,Medium,23,0.43355558064317223
LN440178,ANON_DDC66BA7E3,Low,3,0.011273906495891599
LN440215,ANON_7D807AB737,Default,40,0.9356072914808535
LN440557,ANON_BCB8EEE438,Default,3,0.9921026897455488
LN440637,ANON_645B433855,Low,12,0.11608902902343224
LN440691,ANON_5332D0042B,Low,55,0.5639038291832629
LN440846,ANON_871CAE455E,Default,1,0.9972478549457664
LN441141,ANON_C255820F35,Low,11,0.10186928211501414
LN441214,ANON_6C67F8F812,Low,40,0.4482288819192077
LN441233,ANON_D27BAB9C60,Low,3,0.011273906495891599
LN441397,ANON_422D35B228,Low,12,0.11608902902343224
LN441407,ANON_FC65AC6EF0,Low,1,0.0028890378348394
LN441423,ANON_C0B5C079BE,Default,30,0.9466710949361116
LN441797,ANON_6B39B8577B,Low,53,0.5504485073512786
LN441814,ANON_4AF91A54D8,Default,4,0.9897035075494226
LN441968,ANON_52D41106F6,Low,1,0.0028890378348394
LN442182,ANON_93CA5E55AE,High,3,0.4786189189371133
LN442360,ANON_FD60DF6342,Low,3,0.011273906495891599
LN442826,ANON_6B0C298ED6,Default,1,0.9972478549457664
LN442987,ANON_B077E49A7E,Low,52,0.5435120106040596
LN443216,ANON_76E3172543,Low,1,0.0028890378348394
LN443238,ANON_1336D5888E,Default,3,0.9921026897455488
LN443704,ANON_1CEBD05573,Default,2,0.9946150174416826
LN443839,ANON_8ED7BCB91D,Default,22,0.9573084168512689
LN443963,ANON_10A69149F4,Low,1,0.0028890378348394
LN444061,ANON_6E674E134A,Default,3,0.9921026897455488
LN444099,ANON_BADE38D901,Low,2,0.006286475436421475
LN444252,ANON_0A171E7D53,Default,1,0.9972478549457664
LN444492,ANON_C946464304,Low,35,0.40111029526666103
LN444601,ANON_D210D9312E,Low,2,0.006286475436421475
LN445151,ANON_855A265BA1,Low,2,0.006286475436421475
LN445788,ANON_38A2774DA1,Low,2,0.006286475436421475
LN446568,ANON_3880A5BCAA,Low,51,0.5364324578189503
LN446569,ANON_BA7E1D3DEE,Low,2,0.006286475436421475
LN446845,ANON_E0C0A5675B,High,55,0.8382248379153232
LN446894,ANON_ACE4D10C9C,Low,3,0.011273906495891599
LN446926,ANON_D64C3710F6,Default,1,0.9972478549457664
LN447186,ANON_6D6B516642,Low,19,0.2144393012428228
LN447479,ANON_6DB9513511,Default,3,0.9921026897455488
LN447529,ANON_09AD8327BF,Default,5,0.9874069228928822
LN447976,ANON_189692B37E,Low,60,0.5952339009814149
LN448111,ANON_42ABE0F9ED,Low,11,0.10186928211501414
LN448152,ANON_FE102A7B1D,Low,29,0.3378776778620316
LN448512,ANON_4AF91A54D8,Low,4,0.018145183579736924
LN448670,ANON_83821128F3,Default,3,0.9921026897455488
LN448784,ANON_679C39B99D,Low,12,0.11608902902343224
LN449198,ANON_4A42CB3895,High,3,0.4786189189371133
LN450272,ANON_C37E814D57,Low,2,0.006286475436421475
LN450483,ANON_F763224A38,High,1,0.2224123182207014
LN450766,ANON_376CF908AB,Low,40,0.4482288819192077
LN451626,ANON_2A1213302B,Low,59,0.5892210816125598
LN452011,ANON_CD7EEF9B7B,Low,1,0.0028890378348394
LN453169,ANON_5FE1D02CE2,Default,1,0.9972478549457664
LN453245,ANON_F09C55EE3B,Medium,3,0.061530112323623994
LN453266,ANON_1CDD16200B,Default,1,0.9972478549457664
LN453534,ANON_AF03AC2921,Medium,1,0.0009437919463087
LN453710,ANON_6DFF4E8651,Default,1,0.9972478549457664
LN453737,ANON_20DE4FB3DC,Default,36,0.9397635763027908
LN453928,ANON_BE8360BDB8,Default,1,0.9972478549457664
LN454291,ANON_17CCC8EC6D,Default,5,0.9874069228928822
LN454592,ANON_69280F74C1,Low,3,0.011273906495891599
LN454808,ANON_64D2979DB6,Default,3,0.9921026897455488
LN454821,ANON_032985DDC4,Low,2,0.006286475436421475
LN455027,ANON_D0E02B2797,Default,12,0.9734121430924614
LN455744,ANON_7D35D9375E,Low,59,0.5892210816125598
LN455806,ANON_795920B05D,Low,58,0.5830842484608539
LN455906,ANON_165F141460,Medium,60,0.6743060110577099
LN455930,ANON_1ACFF5F8C4,Low,40,0.4482288819192077
LN455950,ANON_8A2B10553B,Low,2,0.006286475436421475
LN456245,ANON_CC3D8FD4D7,Low,1,0.0028890378348394
LN456351,ANON_2DAE438D1A,Low,155,0.5952339009814149
LN456490,ANON_F390C679C6,Low,3,0.011273906495891599
LN456610,ANON_AC54684024,Default,1,0.9972478549457664
LN456656,ANON_AC1E455E8F,Default,2,0.9946150174416826
LN457264,ANON_C4C385A93F,Low,3,0.011273906495891599
LN457340,ANON_9A4D95C898,Low,44,0.48261478282237746
LN457395,ANON_B054DF38D1,High,1,0.2224123182207014
LN457555,ANON_425E6C194E,Low,11,0.10186928211501414
LN457938,ANON_E04C5DB00C,Low,38,0.42995514089392567
LN457957,ANON_1BF0270236,Low,1,0.0028890378348394
LN458017,ANON_AFD7573134,Low,2,0.006286475436421475
LN458465,ANON_A2EBB74460,Low,1,0.0028890378348394
LN458636,ANON_D0C13C2401,Low,1,0.0028890378348394
LN458845,ANON_08950BE58F,Default,42,0.933653055602778
LN459926,ANON_79A4EEEBA2,Low,2,0.006286475436421475
LN460097,ANON_4E70F1164D,Default,16,0.9665383569492352
LN460391,ANON_33BB972B04,Low,2,0.006286475436421475
LN460763,ANON_137E36C6F4,Low,3,0.011273906495891599
LN460883,ANON_B12A52A3EA,Low,32,0.3704524264635173
LN461076,ANON_7640E0786D,Low,60,0.5952339009814149
LN461395,ANON_D185236233,Low,1,0.0028890378348394
LN461567,ANON_E62FE54842,Default,1,0.9972478549457664
LN461680,ANON_3F68B29472,Low,12,0.11608902902343224
LN461855,ANON_F515D0AED4,Low,2,0.006286475436421475
LN462139,ANON_0E602C674D,High,32,0.8090344083822222
LN462280,ANON_C611AEE8E9,Default,1,0.9972478549457664
LN463210,ANON_3F2C1ED2D7,Low,42,0.46577249147634125
LN463290,ANON_6A89109B25,Low,1,0.0028890378348394
LN463674,ANON_C7D6437698,Default,3,0.9921026897455488
LN463697,ANON_B0969D0219,Low,9,0.07415603394594919
